rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
1000,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
195,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
194,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
193,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
192,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,17,-18,0,-1,-18,-1,-1,-18,0,edgeCount
191,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,45,17,14,31,6,-1,-15,-1,-1,-15,6,edgeCount
190,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,7,7,5,2,0,7,2,7,7,2,0,edgeCount
189,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
188,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
187,149,193,graphml/GtsCe.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
186,149,193,graphml/GtsCe.graphml,1,,clustered,0.7;-0.3,-1,-1,10,-11,6,-1,-11,-1,-1,-11,6,edgeCount
185,149,193,graphml/GtsCe.graphml,1,,clustered,0.7;-0.3,-1,-1,7,-8,0,-1,-8,-1,-1,-8,0,edgeCount
184,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
183,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,23,83,16,7,2,49,33,49,69,33,2,edgeCount
182,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
181,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,9,-10,0,-1,-10,-1,-1,-10,0,edgeCount
180,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
179,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
178,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
177,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
176,149,193,graphml/GtsCe.graphml,3,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
175,149,193,graphml/GtsCe.graphml,3,,clustered,0.7;-0.3,49,27,7,42,0,7,0,7,7,0,0,edgeCount
174,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,30,10,10,20,0,10,0,10,10,0,0,edgeCount
173,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
172,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
171,149,193,graphml/GtsCe.graphml,3,,clustered,0.7;-0.3,57,57,15,42,0,57,42,57,57,42,0,edgeCount
170,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,9,5,5,4,4,-1,-6,-1,-1,-6,4,edgeCount
169,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
168,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,9,-10,0,-1,-10,-1,-1,-10,0,edgeCount
167,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,45,19,13,32,0,-1,-14,-1,-1,-14,0,edgeCount
166,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,21,5,5,16,8,5,0,5,5,0,8,edgeCount
165,149,193,graphml/GtsCe.graphml,3,,clustered,0.7;-0.3,51,51,9,42,0,51,42,51,51,42,0,edgeCount
164,149,193,graphml/GtsCe.graphml,3,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
163,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
162,149,193,graphml/GtsCe.graphml,1,,clustered,0.7;-0.3,-1,-1,12,-13,0,-1,-13,-1,-1,-13,0,edgeCount
161,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,21,21,18,3,0,21,3,21,21,3,0,edgeCount
160,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,17,-18,0,-1,-18,-1,-1,-18,0,edgeCount
159,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
158,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,16,32,4,12,4,5,1,19,33,15,4,edgeCount
157,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,27,-28,2,-1,-28,63,55,36,2,edgeCount
156,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
155,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
154,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
153,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
152,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
151,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,10,10,10,0,0,10,0,10,10,0,0,edgeCount
150,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,16,16,15,1,2,16,1,16,16,1,2,edgeCount
149,149,193,graphml/GtsCe.graphml,1,,clustered,0.7;-0.3,28,28,12,16,2,-1,-13,28,28,16,2,edgeCount
148,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
147,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,15,25,5,10,6,5,0,5,5,0,6,edgeCount
146,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,4,4,4,0,0,-1,-5,10,4,6,0,edgeCount
145,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,30,38,10,20,2,10,0,10,10,0,2,edgeCount
144,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,13,13,12,1,0,13,1,13,13,1,0,edgeCount
143,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
142,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,17,17,13,4,0,27,14,27,27,14,0,edgeCount
141,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
140,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
139,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,24,24,10,14,0,24,14,24,24,14,0,edgeCount
138,149,193,graphml/GtsCe.graphml,3,,clustered,0.7;-0.3,13,13,12,1,2,-1,-13,-1,-1,-13,2,edgeCount
137,149,193,graphml/GtsCe.graphml,1,,clustered,0.7;-0.3,-1,-1,7,-8,2,-1,-8,-1,-1,-8,2,edgeCount
136,149,193,graphml/GtsCe.graphml,1,,clustered,0.7;-0.3,-1,-1,18,-19,0,-1,-19,-1,-1,-19,0,edgeCount
135,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,32,20,10,22,2,-1,-11,32,20,22,2,edgeCount
134,149,193,graphml/GtsCe.graphml,1,,clustered,0.7;-0.3,-1,-1,15,-16,2,-1,-16,-1,-1,-16,2,edgeCount
133,149,193,graphml/GtsCe.graphml,3,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
132,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,37,37,17,20,0,37,20,37,37,20,0,edgeCount
131,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
130,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
129,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,24,92,19,5,8,58,39,58,60,39,8,edgeCount
128,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,11,-12,0,-1,-12,-1,-1,-12,0,edgeCount
127,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,8,-9,2,-1,-9,-1,-1,-9,2,edgeCount
126,149,193,graphml/GtsCe.graphml,3,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
125,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
124,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,63,27,20,43,2,-1,-21,63,27,43,2,edgeCount
123,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,12,-13,0,-1,-13,-1,-1,-13,0,edgeCount
122,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
121,149,193,graphml/GtsCe.graphml,3,,clustered,0.7;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
120,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,8,-1,0,-1,-1,0,8,edgeCount
119,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
118,149,193,graphml/GtsCe.graphml,1,,clustered,0.7;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
117,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
116,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,12,12,12,0,0,12,0,12,12,0,0,edgeCount
115,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,9,-10,6,-1,-10,-1,-1,-10,6,edgeCount
114,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
113,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,28,10,9,19,0,10,1,10,10,1,0,edgeCount
112,149,193,graphml/GtsCe.graphml,1,,clustered,0.7;-0.3,10,10,10,0,2,10,0,10,10,0,2,edgeCount
111,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,12,-13,0,-1,-13,-1,-1,-13,0,edgeCount
110,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
109,149,193,graphml/GtsCe.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,10,-1,0,-1,-1,0,10,edgeCount
108,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
107,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,8,-9,2,-1,-9,-1,-1,-9,2,edgeCount
106,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,15,57,10,5,6,33,23,33,33,23,6,edgeCount
105,149,193,graphml/GtsCe.graphml,1,,clustered,0.7;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
104,149,193,graphml/GtsCe.graphml,3,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
103,149,193,graphml/GtsCe.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
102,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
101,149,193,graphml/GtsCe.graphml,3,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
100,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
99,149,193,graphml/GtsCe.graphml,1,,clustered,0.7;-0.3,35,21,17,18,8,-1,-18,35,21,18,8,edgeCount
98,149,193,graphml/GtsCe.graphml,1,,clustered,0.7;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
97,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
96,149,193,graphml/GtsCe.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
95,149,193,graphml/GtsCe.graphml,4,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
94,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,34,10,10,24,2,10,0,28,28,18,2,edgeCount
93,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,19,89,18,1,6,45,27,19,59,1,6,edgeCount
92,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
91,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
90,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,23,23,8,15,0,23,15,23,23,15,0,edgeCount
89,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,15,73,15,0,2,31,16,31,59,16,2,edgeCount
88,149,193,graphml/GtsCe.graphml,1,,clustered,0.7;-0.3,-1,-1,8,-9,0,-1,-9,-1,-1,-9,0,edgeCount
87,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
86,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,4,4,4,0,2,4,0,4,4,0,2,edgeCount
85,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
84,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,25,19,7,18,0,-1,-8,-1,-1,-8,0,edgeCount
83,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,19,19,6,13,0,19,13,19,19,13,0,edgeCount
82,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
81,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,7,3,3,4,0,3,0,3,3,0,0,edgeCount
80,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,16,48,6,10,6,6,0,6,6,0,6,edgeCount
79,149,193,graphml/GtsCe.graphml,1,,clustered,0.7;-0.3,20,20,12,8,2,-1,-13,20,20,8,2,edgeCount
78,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,51,49,18,33,0,49,31,49,49,31,0,edgeCount
77,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,52,52,19,33,2,-1,-20,52,52,33,2,edgeCount
76,149,193,graphml/GtsCe.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
75,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,30,28,4,26,0,4,0,4,4,0,0,edgeCount
74,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,23,23,12,11,0,23,11,23,23,11,0,edgeCount
73,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,40,28,12,28,0,-1,-13,-1,-1,-13,0,edgeCount
72,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
71,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,11,11,11,0,0,11,0,11,11,0,0,edgeCount
70,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
69,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
68,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
67,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
66,149,193,graphml/GtsCe.graphml,3,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
65,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
64,149,193,graphml/GtsCe.graphml,3,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
63,149,193,graphml/GtsCe.graphml,1,,clustered,0.7;-0.3,-1,-1,22,-23,0,-1,-23,-1,-1,-23,0,edgeCount
62,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
61,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
60,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
59,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,10,4,4,6,6,16,12,4,4,0,6,edgeCount
58,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
57,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,7,-8,0,-1,-8,-1,-1,-8,0,edgeCount
56,149,193,graphml/GtsCe.graphml,3,,clustered,0.7;-0.3,12,4,4,8,2,4,0,4,4,0,2,edgeCount
55,149,193,graphml/GtsCe.graphml,1,,clustered,0.7;-0.3,13,13,13,0,2,13,0,13,13,0,2,edgeCount
54,149,193,graphml/GtsCe.graphml,1,,clustered,0.7;-0.3,-1,-1,12,-13,0,-1,-13,-1,-1,-13,0,edgeCount
53,149,193,graphml/GtsCe.graphml,1,,clustered,0.7;-0.3,-1,-1,10,-11,0,-1,-11,-1,-1,-11,0,edgeCount
52,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,8,8,8,0,0,8,0,8,8,0,0,edgeCount
51,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,17,-18,0,-1,-18,-1,-1,-18,0,edgeCount
50,149,193,graphml/GtsCe.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
49,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
48,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
47,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
46,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,17,31,17,0,0,45,28,45,45,28,0,edgeCount
45,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
44,149,193,graphml/GtsCe.graphml,1,,clustered,0.7;-0.3,-1,-1,19,-20,0,-1,-20,-1,-1,-20,0,edgeCount
43,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
42,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
41,149,193,graphml/GtsCe.graphml,3,,clustered,0.7;-0.3,73,33,13,60,2,-1,-14,-1,-1,-14,2,edgeCount
40,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,57,57,18,39,0,57,39,57,57,39,0,edgeCount
39,149,193,graphml/GtsCe.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
38,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,22,22,9,13,0,22,13,22,22,13,0,edgeCount
37,149,193,graphml/GtsCe.graphml,3,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
36,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
35,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,22,22,11,11,0,22,11,22,22,11,0,edgeCount
34,149,193,graphml/GtsCe.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
33,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,28,28,11,17,0,28,17,28,28,17,0,edgeCount
32,149,193,graphml/GtsCe.graphml,1,,clustered,0.7;-0.3,-1,-1,5,-6,0,-1,-6,-1,-1,-6,0,edgeCount
31,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
30,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
29,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,50,18,5,45,6,-1,-6,26,18,21,6,edgeCount
28,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,19,15,12,7,6,-1,-13,22,22,10,6,edgeCount
27,149,193,graphml/GtsCe.graphml,1,,clustered,0.7;-0.3,-1,-1,19,-20,0,-1,-20,-1,-1,-20,0,edgeCount
26,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,8,-9,0,-1,-9,-1,-1,-9,0,edgeCount
25,149,193,graphml/GtsCe.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
24,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
23,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
22,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,52,42,10,42,8,-1,-11,39,47,29,8,edgeCount
21,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
20,149,193,graphml/GtsCe.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
19,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
18,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,16,6,6,10,4,6,0,16,6,10,4,edgeCount
17,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
16,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
15,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
14,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
13,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
12,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
11,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,13,-14,6,-1,-14,-1,-1,-14,6,edgeCount
10,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,29,25,7,22,2,7,0,7,7,0,2,edgeCount
9,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,11,-12,2,-1,-12,-1,-1,-12,2,edgeCount
8,149,193,graphml/GtsCe.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
7,149,193,graphml/GtsCe.graphml,3,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
6,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
5,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,41,25,12,29,8,-1,-13,-1,-1,-13,6,edgeCount
4,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
3,149,193,graphml/GtsCe.graphml,1,,clustered,0.7;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
2,149,193,graphml/GtsCe.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
1,149,193,graphml/GtsCe.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
